patientid, geneid, expression_value
patient60,87,1715088.96
patient60,88,1714234.24
patient60,89,631713.17
patient60,90,29238.18
patient60,91,1522080.58
patient60,92,1118876.62
patient60,93,1328218.36
patient60,94,98199.18
patient60,95,1683475.54
patient60,96,922441.53
patient60,97,1650475.61
patient60,98,35781.07
patient60,99,706161.97
patient61,0,39633.98
patient61,1,1834972.18
patient61,2,660039.77
patient61,3,174760.74
patient61,4,250183.36
patient61,5,282357.35
patient61,6,-132573.33
patient61,7,1525195.05
patient61,8,1918918.67
patient61,9,1795792.44
patient61,10,147240.02
patient61,11,779491.43
patient61,12,1628067.17
patient61,13,1652420.61
patient61,14,24682.61
patient61,15,47741.25
patient61,16,71979.52
patient61,17,1353423.87
patient61,18,1191144.18
patient61,19,591398.32
patient61,20,1537431.37
patient61,21,1477539.83
patient61,22,750395.24
patient61,23,-130244.93
patient61,24,752768.65
patient61,25,618665.75
patient61,26,551642.37
patient61,27,731353.03
patient61,28,893731.59
patient61,29,1315231.17
patient61,30,1140300.25
patient61,31,1799207.21
patient61,32,805343.72
patient61,33,705833.06
patient61,34,1156888.69
patient61,35,383521.30
patient61,36,980197.28
patient61,37,1965712.00
patient61,38,1727229.76
patient61,39,1982353.87
patient61,40,252337.24
patient61,41,46489.26
patient61,42,597667.11
patient61,43,474832.39
patient61,44,194667.78
patient61,45,1924818.72
patient61,46,108512.28
patient61,47,521225.81
patient61,48,1849173.40
patient61,49,1739444.40
patient61,50,1138253.13
patient61,51,1127155.49
patient61,52,1893800.71
patient61,53,601947.64
patient61,54,-88085.84
patient61,55,1600911.50
patient61,56,1982563.62
patient61,57,1087728.86
patient61,58,1842955.68
patient61,59,1207738.08
patient61,60,999655.58
patient61,61,466067.25
patient61,62,1018741.95
patient61,63,1698249.43
patient61,64,67425.18
patient61,65,1497672.43
patient61,66,93152.16
patient61,67,-124538.91
patient61,68,832992.52
patient61,69,800328.22
patient61,70,7488.55
patient61,71,1645967.35
patient61,72,1073141.08
patient61,73,1543133.48
patient61,74,1864921.46
patient61,75,1330782.01
patient61,76,294510.98
patient61,77,-112332.20
patient61,78,194768.61
patient61,79,1191163.54
patient61,80,448726.11
patient61,81,-79900.83
patient61,82,997051.19
patient61,83,167275.46
patient61,84,151757.46
patient61,85,237486.57
patient61,86,1343585.15
patient61,87,916012.76
patient61,88,290991.90
patient61,89,425533.14
patient61,90,1697243.17
patient61,91,421918.13
patient61,92,452382.80
patient61,93,1712808.92
patient61,94,652841.86
patient61,95,1583192.84
patient61,96,1051299.52
patient61,97,955397.68
patient61,98,1755117.94
patient61,99,1352027.33
patient62,0,121650.62
patient62,1,120046.73
patient62,2,2001838.22
patient62,3,539609.64
patient62,4,183915.22
patient62,5,1084716.61
patient62,6,683203.54
patient62,7,1130558.04
patient62,8,1629865.09
patient62,9,107049.16
patient62,10,91490.81
patient62,11,1792799.30
patient62,12,198269.14
patient62,13,1584163.62
patient62,14,797007.79
patient62,15,784851.14
patient62,16,165033.52
patient62,17,1210095.15
patient62,18,-132567.83
patient62,19,818737.22
patient62,20,1067326.59
patient62,21,652392.81
patient62,22,1606350.61
patient62,23,1788692.93
patient62,24,515788.10
patient62,25,544761.95
patient62,26,1614451.93
patient62,27,67175.10
patient62,28,1057501.63
patient62,29,726760.67
patient62,30,1716479.72
patient62,31,806010.92
patient62,32,947120.26
patient62,33,1437641.62
patient62,34,1591246.90
patient62,35,1414708.89
patient62,36,168037.85
patient62,37,670057.65
patient62,38,-139689.18
patient62,39,491486.57
patient62,40,851055.00
patient62,41,1555536.96
patient62,42,602858.82
patient62,43,1868245.49
patient62,44,1185994.79
patient62,45,1089008.42
patient62,46,1511426.01
patient62,47,204815.91
patient62,48,1639622.17
patient62,49,625000.44
patient62,50,-155655.84
patient62,51,1379813.49
patient62,52,-157074.83
patient62,53,1286285.39
patient62,54,1277673.95
patient62,55,51329.18
patient62,56,982322.08
patient62,57,1808299.63
patient62,58,1200156.24
patient62,59,1656140.69
patient62,60,560864.38
patient62,61,1654389.89
patient62,62,1003406.49
patient62,63,393315.32
patient62,64,27087.32
patient62,65,837104.61
patient62,66,-112029.60
patient62,67,894938.10
patient62,68,1806990.71
patient62,69,1891943.05
patient62,70,1294463.41
patient62,71,377048.86
patient62,72,115560.90
patient62,73,-21810.01
patient62,74,634217.47
patient62,75,264428.43
patient62,76,1057534.66
patient62,77,1508763.03
patient62,78,536340.45
patient62,79,1571540.95
patient62,80,1533876.18
patient62,81,832660.75
patient62,82,712505.95
patient62,83,821147.84
patient62,84,784245.84
patient62,85,1602492.71
patient62,86,1861559.55
patient62,87,751472.93
patient62,88,1388011.02
patient62,89,1630310.01
patient62,90,1891268.31
patient62,91,346021.20
patient62,92,973511.43
patient62,93,950650.04
patient62,94,1490858.07
patient62,95,1664214.07
patient62,96,444715.06
patient62,97,440616.49
patient62,98,1340961.67
patient62,99,1765171.70
patient63,0,551798.13
patient63,1,1537940.26
patient63,2,299889.75
patient63,3,992424.75
patient63,4,145309.01
patient63,5,182988.49
patient63,6,1973454.31
patient63,7,-152768.94
patient63,8,1277526.53
patient63,9,455208.78
patient63,10,421254.08
patient63,11,1324838.77
patient63,12,1448391.88
patient63,13,999856.40
patient63,14,7802.89
patient63,15,1164289.49
patient63,16,1541559.05
patient63,17,1808199.82
patient63,18,1036954.69
patient63,19,305142.83
patient63,20,1532711.53
patient63,21,1534713.39
patient63,22,-40883.42
patient63,23,582694.81
patient63,24,1533871.83
patient63,25,-96393.93
patient63,26,1066428.35
patient63,27,1894510.07
patient63,28,339883.11
patient63,29,625344.55
patient63,30,1539871.36
patient63,31,604358.32
patient63,32,601555.98
patient63,33,297697.07
patient63,34,1223440.61
patient63,35,1251557.96
patient63,36,1734693.45
patient63,37,754447.23
patient63,38,140670.07
patient63,39,1064881.49
patient63,40,1272299.11
patient63,41,68053.57
patient63,42,740533.60
patient63,43,1662945.44
patient63,44,1174502.20
patient63,45,1890921.10
patient63,46,261276.77
patient63,47,1610813.90
patient63,48,561608.84
patient63,49,-34916.23
patient63,50,521374.05
patient63,51,1561339.10
patient63,52,943909.37
patient63,53,319131.89
patient63,54,1497617.28
patient63,55,-86676.85
patient63,56,1343913.04
patient63,57,1762698.79
patient63,58,22779.16
patient63,59,1060039.58
patient63,60,253456.83
patient63,61,353966.76
patient63,62,1742333.32
patient63,63,1121396.91
patient63,64,798089.96
patient63,65,1264050.36
patient63,66,254786.67
patient63,67,1293104.95
patient63,68,1241693.19
patient63,69,1014308.27
patient63,70,703957.48
patient63,71,1502921.59
patient63,72,201777.38
patient63,73,1483162.98
patient63,74,1059972.61
patient63,75,-26580.70
patient63,76,302776.89
patient63,77,502874.69
patient63,78,272119.61
patient63,79,389502.56
patient63,80,205421.36
patient63,81,144914.04
patient63,82,1873269.16
patient63,83,627592.65
patient63,84,468366.98
patient63,85,960628.86
patient63,86,895784.65
patient63,87,207409.35
patient63,88,1233079.54
patient63,89,1382476.53
patient63,90,-35262.53
patient63,91,1216447.19
patient63,92,333709.24
patient63,93,1060108.68
patient63,94,1285514.57
patient63,95,1051634.17
patient63,96,1024152.44
patient63,97,1738330.50
patient63,98,492056.37
patient63,99,1012176.71
patient64,0,842192.19
patient64,1,1928461.02
patient64,2,479803.88
patient64,3,1262792.42
patient64,4,1695417.56
patient64,5,1240128.74
patient64,6,1160732.57
patient64,7,597100.74
patient64,8,445589.45
patient64,9,1730564.14
patient64,10,1658558.46
patient64,11,1786855.13
patient64,12,657272.78
patient64,13,1001942.56
patient64,14,1933614.54
patient64,15,284299.10
patient64,16,1807054.80
patient64,17,1608425.72
patient64,18,639245.61
patient64,19,1587258.64
patient64,20,772304.07
patient64,21,1867252.96
patient64,22,1735543.34
patient64,23,1704336.50
patient64,24,1239176.48
patient64,25,989753.27
patient64,26,160820.37
patient64,27,1553374.53
patient64,28,463290.55
patient64,29,1752526.15
patient64,30,1020977.60
patient64,31,846631.57
patient64,32,1212209.29
patient64,33,454673.31
patient64,34,183951.42
patient64,35,1942925.97
patient64,36,1820679.27
patient64,37,-117797.49
patient64,38,102419.75
patient64,39,1584467.26
patient64,40,218352.86
patient64,41,1705584.92
patient64,42,593567.47
patient64,43,1020639.32
patient64,44,1860367.06
patient64,45,305843.72
patient64,46,113348.24
patient64,47,-4286.28
patient64,48,219896.06
patient64,49,1421959.29
patient64,50,1647705.26
patient64,51,774289.58
patient64,52,521765.21
patient64,53,1750238.09
patient64,54,67029.93
patient64,55,-79353.39
patient64,56,495761.56
patient64,57,-51143.81
patient64,58,-38145.77
patient64,59,-178097.91
patient64,60,404397.30
patient64,61,427607.04
patient64,62,1751687.34
patient64,63,1839148.44
patient64,64,1448021.01
patient64,65,1158674.31
patient64,66,1496580.31
patient64,67,593913.03
patient64,68,948388.46
patient64,69,303881.85
patient64,70,-19432.86
patient64,71,1474197.70
patient64,72,1909323.95
patient64,73,-84591.96
patient64,74,713762.64
patient64,75,540640.98
patient64,76,-122909.76
patient64,77,1652502.42
patient64,78,1884854.53
patient64,79,123835.01
patient64,80,1832561.09
patient64,81,1452847.30
patient64,82,1102637.52
patient64,83,481350.40
patient64,84,1025770.58
patient64,85,1930197.64
patient64,86,-108257.53
patient64,87,315867.28
patient64,88,1415030.79
patient64,89,1157976.28
patient64,90,730431.96
patient64,91,1574902.59
patient64,92,332212.11
patient64,93,1136573.29
patient64,94,775827.34
patient64,95,1205865.69
patient64,96,676842.79
patient64,97,1477610.09
patient64,98,56053.66
patient64,99,1802713.27
patient65,0,1810834.05
patient65,1,1305383.01
patient65,2,-32091.60
patient65,3,1578594.05
patient65,4,903201.31
patient65,5,109241.73
patient65,6,1421999.35
patient65,7,1935052.26
patient65,8,42258.27
patient65,9,496294.13
patient65,10,2613.56
patient65,11,-136892.86
patient65,12,156415.52
patient65,13,907459.74
patient65,14,-44799.25
patient65,15,668404.06
patient65,16,1526121.88
patient65,17,-35419.61
patient65,18,1939690.40
patient65,19,443897.78
patient65,20,773004.41
patient65,21,-10920.48
patient65,22,796420.14
patient65,23,1510106.26
patient65,24,213169.18
patient65,25,1799854.68
patient65,26,576151.89
patient65,27,378668.46
patient65,28,1005688.23
patient65,29,431368.30
patient65,30,430055.48
patient65,31,930568.47
patient65,32,767848.26
patient65,33,422540.95
patient65,34,1356663.98
patient65,35,1468994.31
patient65,36,1846429.35
patient65,37,115762.06
patient65,38,1597038.43
patient65,39,700590.65
patient65,40,-14969.48
patient65,41,721219.96
patient65,42,716366.47
patient65,43,293386.06
patient65,44,58216.37
patient65,45,1889414.05
patient65,46,1186040.62
patient65,47,418251.83
patient65,48,311386.86
patient65,49,1745787.90
patient65,50,572224.16
patient65,51,120661.96
patient65,52,1140387.05
patient65,53,1554514.75
patient65,54,1131759.25
patient65,55,1244414.14
patient65,56,1698495.78
patient65,57,-148144.89
patient65,58,826228.73
patient65,59,1370344.90
patient65,60,1293241.59
patient65,61,737328.85
patient65,62,1556548.60
patient65,63,-67253.01
patient65,64,1475119.33
patient65,65,1206602.73
patient65,66,575528.07
patient65,67,1321041.58
patient65,68,938604.37
patient65,69,38940.92
patient65,70,1387181.85
patient65,71,438273.38
patient65,72,1750165.00
patient65,73,1331481.22
patient65,74,352021.60
patient65,75,677614.68
patient65,76,1833664.27
patient65,77,826922.41
patient65,78,931687.83
patient65,79,452647.00
patient65,80,1034782.28
patient65,81,1596852.52
patient65,82,821226.77
patient65,83,1290730.26
patient65,84,70439.86
patient65,85,434804.85
patient65,86,1811606.39
patient65,87,1385912.59
patient65,88,349315.78
patient65,89,1224981.44
patient65,90,305435.21
patient65,91,1883744.30
patient65,92,632035.00
patient65,93,633480.79
patient65,94,589199.83
patient65,95,283098.72
patient65,96,1995505.71
patient65,97,1254835.33
patient65,98,-158944.37
patient65,99,273680.91
patient66,0,177313.48
patient66,1,1068783.70
patient66,2,1928829.39
patient66,3,1877844.89
patient66,4,1109481.28
patient66,5,1114353.60
patient66,6,1037027.10
patient66,7,512390.20
patient66,8,664634.49
patient66,9,1766935.72
patient66,10,-103591.41
patient66,11,296721.81
patient66,12,1213167.02
patient66,13,1194400.79
patient66,14,957209.43
patient66,15,-99113.72
patient66,16,627438.21
patient66,17,247572.38
patient66,18,1666949.09
patient66,19,1940060.29
patient66,20,565650.05
patient66,21,1201388.13
patient66,22,1834844.73
patient66,23,976687.74
patient66,24,104278.17
patient66,25,1045857.39
patient66,26,1595542.50
patient66,27,14961.35
patient66,28,1042930.53
patient66,29,440784.07
patient66,30,624660.84
patient66,31,561958.23
patient66,32,178188.31
patient66,33,276839.58
patient66,34,1134306.54
patient66,35,120660.03
patient66,36,1486108.20
patient66,37,1060037.95
patient66,38,234944.76
patient66,39,1282994.20
patient66,40,-126434.76
patient66,41,1373765.41
patient66,42,1134264.76
patient66,43,1568982.04
patient66,44,651932.66
patient66,45,1712098.75
patient66,46,1853645.98
patient66,47,-147079.11
patient66,48,1584899.80
patient66,49,1416700.14
patient66,50,700403.33
patient66,51,1519937.97
patient66,52,49080.87
patient66,53,648412.78
patient66,54,1693616.35
patient66,55,603413.62
patient66,56,264426.31
patient66,57,1172088.68
patient66,58,1942775.11
patient66,59,274517.64
patient66,60,720871.47
patient66,61,599917.34
patient66,62,792770.94
patient66,63,284722.13
patient66,64,825701.45
patient66,65,671956.41
patient66,66,1602970.52
patient66,67,302476.83
patient66,68,410377.51
patient66,69,1485419.02
patient66,70,137970.40
patient66,71,1319370.85
patient66,72,8160.20
patient66,73,473393.13
patient66,74,1649430.11
patient66,75,1405564.52
patient66,76,461696.81
patient66,77,1770989.35
patient66,78,1786543.86
patient66,79,1363483.43
patient66,80,202286.42
patient66,81,1978181.46
patient66,82,1354579.94
patient66,83,290703.09
patient66,84,1125411.71
patient66,85,1301510.21
patient66,86,1523651.55
patient66,87,1401471.17
patient66,88,312563.12
patient66,89,578891.14
patient66,90,913353.19
patient66,91,332922.92
patient66,92,1610718.68
patient66,93,1896885.17
patient66,94,472132.08
patient66,95,315599.26
patient66,96,495003.90
patient66,97,1174751.69
patient66,98,479009.85
patient66,99,1186566.20
patient67,0,1344093.41
patient67,1,1206751.10
patient67,2,809665.38
patient67,3,46370.43
patient67,4,605578.62
patient67,5,367238.19
patient67,6,1812689.70
patient67,7,1999281.25
patient67,8,257934.27
patient67,9,24740.59
patient67,10,945413.85
patient67,11,499843.98
patient67,12,1619953.36
patient67,13,1537985.98
patient67,14,1448547.95
patient67,15,19421.86
patient67,16,1470474.55
patient67,17,368288.69
patient67,18,1494767.41
patient67,19,1577918.89
patient67,20,1559102.11
patient67,21,1526531.79
patient67,22,1374398.32
patient67,23,491256.17
patient67,24,534056.38
patient67,25,1638794.58
patient67,26,429952.63
patient67,27,758183.28
patient67,28,909309.86
patient67,29,1033303.56
patient67,30,-112531.43
patient67,31,97066.07
patient67,32,1411375.96
patient67,33,1967508.13
patient67,34,809674.28
patient67,35,1326910.12
patient67,36,2001507.14
patient67,37,-104082.08
patient67,38,-53625.14
patient67,39,1351506.58
patient67,40,1281433.80
patient67,41,1572717.79
patient67,42,-42422.13
patient67,43,1014366.17
patient67,44,854501.14
patient67,45,1271227.48
patient67,46,49061.52
patient67,47,1584169.26
patient67,48,1100315.28
patient67,49,1893512.69
patient67,50,1565619.59
patient67,51,1318470.23
patient67,52,1854109.18
patient67,53,406313.79
patient67,54,343563.00
patient67,55,1733432.53
patient67,56,769062.66
patient67,57,241053.06
patient67,58,725434.74
patient67,59,1587653.25
patient67,60,1242961.32
patient67,61,135298.21
patient67,62,670970.73
patient67,63,289109.07
patient67,64,1196045.74
patient67,65,1386204.83
patient67,66,1002681.99
patient67,67,931561.17
patient67,68,740805.61
patient67,69,1086595.13
patient67,70,1891900.80
patient67,71,1187043.88
patient67,72,1454743.60
patient67,73,1561468.21
patient67,74,-161991.53
patient67,75,1587425.70
patient67,76,103046.13
patient67,77,1275794.74
patient67,78,632710.27
patient67,79,734888.47
patient67,80,192761.25
patient67,81,-143958.16
patient67,82,1869315.93
patient67,83,1613503.04
patient67,84,1049764.20
patient67,85,1898696.45
patient67,86,1498695.44
patient67,87,1427095.00
patient67,88,69391.02
patient67,89,1711057.12
patient67,90,1607656.75
patient67,91,-179803.86
patient67,92,1882251.69
patient67,93,1747907.41
patient67,94,-18883.63
patient67,95,1018217.98
patient67,96,475415.47
patient67,97,-83888.20
patient67,98,339210.46
patient67,99,1939936.49
patient68,0,492783.13
patient68,1,1259226.60
patient68,2,1288889.02
